cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
1000000880474	M	30	음료	블루베리요거트드링크	1.0	0.0	7.0	25.0	30.0	5.0	8.0	0.0
1000000880474	M	30	음료	생딸기가득주스	1.0	0.0	7.0	25.0	30.0	5.0	8.0	0.0
1000000880474	M	30	음료	샤인머스캣청포도에이드	1.0	0.0	7.0	25.0	30.0	5.0	8.0	0.0
1000000880474	M	30	음료	스트로베리초콜릿프라페	1.0	0.0	7.0	25.0	30.0	5.0	8.0	0.0
1000000880474	M	30	음료	플레인요거트드링크	1.0	0.0	7.0	25.0	30.0	5.0	8.0	0.0
1000000880474	M	30	티 베리에이션	카모마일	1.0	0.0	7.0	25.0	30.0	5.0	8.0	0.0
9990000069497	F	40	에스프레소 베리에이션	데일리오트코코넛라떼	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	에스프레소 베리에이션	딜라이트펌킨슈페너	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	에스프레소 베리에이션	스페니쉬연유카페라떼	3.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	에스프레소 베리에이션	아메리카노	5.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	에스프레소 베리에이션	카페라떼	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	에스프레소 베리에이션	흑임자카페라떼	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	음료	민트초코프라페	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	음료	생딸기가득주스	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	음료	오렌지에이드	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	티 베리에이션	레몬블루밍티	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990000069497	F	40	티 베리에이션	시그니처뱅쇼	1.0	0.0	0.0	0.0	5.0	5.0	4.0	4.0
9990007060351	F	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	에스프레소 베리에이션	아메리카노	43.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	에스프레소 베리에이션	에스프레소	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	에스프레소 베리에이션	카라멜마끼아또	3.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	음료	망고프라페	2.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	음료	복숭아에이드	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	음료	샤인머스캣청포도에이드	2.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	음료	스트로베리피치프라페	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	음료	자몽에이드	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	음료	초콜릿라떼	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	음료	키위바나나주스	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	티 베리에이션	그나와민트티	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	티 베리에이션	그린티라떼	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	티 베리에이션	버블그린티라떼	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
9990007060351	F	20	티 베리에이션	카모마일	1.0	0.0	3.0	1.0	2.0	20.0	34.0	1.0
1000000554520	F	40	에스프레소 베리에이션	아메리카노	5.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0
1000000554520	F	40	음료	스트로베리초콜릿프라페	2.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0
1000000554520	F	40	티 베리에이션	그나와민트티	1.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0
1000000554520	F	40	티 베리에이션	로얄밀크티	1.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0
1000000554520	F	40	티 베리에이션	프렌치얼그레이	2.0	0.0	0.0	7.0	2.0	2.0	0.0	0.0
1000000807541	M	50	에스프레소 베리에이션	아메리카노	65.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
1000000807541	M	50	에스프레소 베리에이션	카페모카	5.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
1000000807541	M	50	에스프레소 베리에이션	콜드브루라떼	1.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
1000000807541	M	50	음료	고구마라떼	1.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
1000000807541	M	50	음료	샤인머스캣청포도에이드	1.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
1000000807541	M	50	음료	스트로베리초콜릿프라페	1.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
1000000807541	M	50	음료	오렌지에이드	1.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
1000000807541	M	50	티 베리에이션	시그니처뱅쇼	1.0	0.0	14.0	30.0	14.0	2.0	16.0	0.0
9990015096019	F	20	에스프레소 베리에이션	딜라이트펌킨슈페너	4.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	에스프레소 베리에이션	스페니쉬연유카페라떼	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	에스프레소 베리에이션	아메리카노	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	에스프레소 베리에이션	카라멜치즈크림라떼	4.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	에스프레소 베리에이션	카페라떼	3.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	에스프레소 베리에이션	카페모카	2.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	에스프레소 베리에이션	콜드브루	6.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	음료	레몬셔벗에이드	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	음료	망고바나나라떼	2.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	음료	민트초코프라페	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	음료	스트로베리피치프라페	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	음료	오렌지자몽주스	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	음료	제주말차프라페	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	음료	초콜릿라떼	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990015096019	F	20	티 베리에이션	유자레몬티	1.0	0.0	11.0	6.0	5.0	5.0	4.0	0.0
9990003667142	F	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	에스프레소 베리에이션	스페니쉬연유카페라떼	2.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	에스프레소 베리에이션	아메리카노	4.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	음료	망고바나나라떼	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	음료	복숭아에이드	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	음료	스트로베리라떼	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	음료	스트로베리초콜릿프라페	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	음료	오렌지에이드	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	음료	초콜릿라떼	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	티 베리에이션	그린티라떼	0.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	티 베리에이션	레몬블루밍티	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
9990003667142	F	20	티 베리에이션	아이스버블밀크티	1.0	0.0	1.0	2.0	5.0	7.0	2.0	0.0
1000000368137	M	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	0.0	14.0	124.0	13.0	0.0	0.0
