cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
1000000834940	M	20	음료	망고프라페	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	복숭아에이드	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	블루베리요거트드링크	15.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	상그리아에이드	2.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	생딸기가득주스	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	샤인머스캣청포도에이드	7.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	스트로베리초콜릿프라페	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	오렌지에이드	3.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	제주말차프라페	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	초콜릿라떼	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	키위바나나주스	3.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	플레인요거트드링크	4.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000745464	F	20	에스프레소 베리에이션	아메리카노	20.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	에스프레소 베리에이션	카라멜마끼아또	7.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	음료	바닐라밀크쉐이크	1.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	음료	샤인머스캣청포도에이드	1.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	음료	스트로베리초콜릿프라페	1.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	음료	초코밀크쉐이크	6.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	음료	초콜릿라떼	3.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	음료	카라멜팝커피프라페	1.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	티 베리에이션	아이스버블밀크티	1.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	티 베리에이션	제주유기농녹차	1.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000796509	F	30	에스프레소 베리에이션	바닐라카페라떼	2.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	에스프레소 베리에이션	아메리카노	2.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	에스프레소 베리에이션	카푸치노	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	에스프레소 베리에이션	콜드브루	3.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	고구마라떼	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	레몬셔벗에이드	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	복숭아에이드	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	샤인머스캣청포도에이드	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	스트로베리피치프라페	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	오렌지에이드	3.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	오렌지자몽주스	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	제주말차프라페	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	티 베리에이션	그린티라떼	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	티 베리에이션	오렌지자몽티	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	티 베리에이션	프렌치얼그레이	1.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	딜라이트펌킨슈페너	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	바닐라카페라떼	43.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	숏카페라떼	3.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	스페니쉬연유카페라떼	4.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	아메리카노	50.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	카페라떼	37.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	콜드브루	18.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	흑임자카페라떼	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	로얄밀크티쉐이크	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	바닐라밀크쉐이크	2.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	복숭아에이드	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	블루밍요거트피치프라페	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	블루베리요거트드링크	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	생딸기가득주스	2.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	수박주스	2.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	오렌지에이드	3.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	요거트프라페	5.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	우유	2.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	초콜릿라떼	4.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	카라멜팝커피프라페	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	키위바나나주스	7.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	타트체리프라페	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	펌킨프라페	5.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	티 베리에이션	로얄밀크티	5.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	티 베리에이션	시그니처뱅쇼	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	티 베리에이션	카모마일	1.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	티 베리에이션	허니레몬아이스티	2.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	티 베리에이션	허니레몬티	3.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
1000000897224	F	40	음료	로얄밀크티쉐이크	2.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0
1000000897224	F	40	음료	샤인머스캣청포도에이드	1.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0
1000000897224	F	40	음료	스트로베리라떼	1.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0
1000000897224	F	40	티 베리에이션	유자레몬티	2.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0
1000001593175	F	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	에스프레소 베리에이션	아메리카노	22.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	에스프레소 베리에이션	카라멜치즈크림라떼	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	에스프레소 베리에이션	콜드브루	20.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	에스프레소 베리에이션	흑임자카페라떼	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	음료	망고바나나라떼	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	티 베리에이션	그린티라떼	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	티 베리에이션	로얄밀크티	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	티 베리에이션	크림카라멜	3.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000001593175	F	20	티 베리에이션	프렌치얼그레이	2.0	0.0	0.0	12.0	25.0	10.0	8.0	0.0
1000000164580	M	10	에스프레소 베리에이션	바닐라카페라떼	2.0	0.0	0.0	28.0	8.0	9.0	5.0	1.0
1000000164580	M	10	에스프레소 베리에이션	스페니쉬연유카페라떼	2.0	0.0	0.0	28.0	8.0	9.0	5.0	1.0
