cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
1000000319522	F	40	음료	오렌지자몽주스	1.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	음료	치즈크럼블딸기쉐이크	1.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	그나와민트티	4.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	로얄밀크티	15.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	시그니처뱅쇼	2.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	아이스버블밀크티	3.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	애플민트티	5.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	오렌지자몽티	1.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	유자레몬티	2.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	제주유기농녹차	1.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	카모마일	3.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	크림카라멜	6.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	프렌치얼그레이	4.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	허니레몬아이스티	1.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
1000000319522	F	40	티 베리에이션	허니레몬티	1.0	0.0	34.0	50.0	15.0	2.0	0.0	0.0
9990025318936	F	50	에스프레소 베리에이션	달고나카페라떼	1.0	0.0	17.0	10.0	3.0	0.0	0.0	0.0
9990025318936	F	50	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	17.0	10.0	3.0	0.0	0.0	0.0
