cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
9990016309580	M	30	음료	오렌지자몽주스	1.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
9990016309580	M	30	티 베리에이션	애플민트티	1.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
9990000605641	F	50	에스프레소 베리에이션	스페니쉬연유카페라떼	31.0	0.0	1.0	55.0	0.0	0.0	0.0	0.0
9990000605641	F	50	에스프레소 베리에이션	아메리카노	2.0	0.0	1.0	55.0	0.0	0.0	0.0	0.0
9990000605641	F	50	에스프레소 베리에이션	카라멜마끼아또	20.0	0.0	1.0	55.0	0.0	0.0	0.0	0.0
9990000605641	F	50	에스프레소 베리에이션	카페라떼	3.0	0.0	1.0	55.0	0.0	0.0	0.0	0.0
1000000249511	F	20	에스프레소 베리에이션	스페니쉬연유카페라떼	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
1000000249511	F	20	에스프레소 베리에이션	아메리카노	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
1000000895524	M	20	에스프레소 베리에이션	달고나카페라떼	1.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	에스프레소 베리에이션	바닐라카페라떼	3.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	에스프레소 베리에이션	아메리카노	12.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	에스프레소 베리에이션	카페라떼	1.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	음료	바닐라밀크쉐이크	1.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	음료	스트로베리라떼	2.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	음료	스트로베리초콜릿프라페	2.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	음료	스트로베리피치프라페	1.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	음료	제주말차프라페	1.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	티 베리에이션	유자레몬티	1.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	티 베리에이션	카모마일	1.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
9990000688708	F	40	에스프레소 베리에이션	딜라이트펌킨슈페너	1.0	0.0	30.0	148.0	11.0	1.0	0.0	0.0
9990000688708	F	40	에스프레소 베리에이션	바닐라카페라떼	9.0	0.0	30.0	148.0	11.0	1.0	0.0	0.0
9990000688708	F	40	에스프레소 베리에이션	스페니쉬연유카페라떼	6.0	0.0	30.0	148.0	11.0	1.0	0.0	0.0
9990000688708	F	40	에스프레소 베리에이션	아메리카노	44.0	0.0	30.0	148.0	11.0	1.0	0.0	0.0
